<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
QQQ.US,5,20250129,153500,522.03,522.06,520.4701,520.6,290346,0
QQQ.US,5,20250129,154000,520.6,521.18,520.47,520.76,176152,0
QQQ.US,5,20250129,154500,520.82,520.87,520.2,520.715,159787,0
QQQ.US,5,20250129,155000,520.73,520.8498,519.38,520.73,417363,0
QQQ.US,5,20250129,155500,520.75,521.34,520.34,520.83,863112,0
QQQ.US,5,20250130,093000,523.71,524.16,522.95,522.9601,766697,0
QQQ.US,5,20250130,093500,523.01,523.92,522.4834,523.7399,379478,0
QQQ.US,5,20250130,094000,523.78,523.97,522.999,523.7,306213,0
QQQ.US,5,20250130,094500,523.69,525.83,523.46,525.82,512595,0
QQQ.US,5,20250130,095000,525.82,526.095,524.541,525.1597,468333,0
QQQ.US,5,20250130,095500,525.16,525.62,523.79,524.31,423632,0
QQQ.US,5,20250130,100000,524.38,524.38,521.6701,522.5,654206,0
QQQ.US,5,20250130,100500,522.48,522.71,521.815,522.32,291754,0
QQQ.US,5,20250130,101000,522.32,523.17,522.0,522.55,345979,0
QQQ.US,5,20250130,101500,522.51,522.59,521.56,521.89,146024,0
QQQ.US,5,20250130,102000,521.95,522.6555,521.32,522.61,216738,0
QQQ.US,5,20250130,102500,522.59,522.595,520.69,520.9053,282504,0
QQQ.US,5,20250130,103000,520.92,521.18,520.21,521.13,359832,0
QQQ.US,5,20250130,103500,521.165,522.17,521.1603,522.03,243110,0
QQQ.US,5,20250130,104000,522.0493,522.355,521.3601,521.39,209543,0
QQQ.US,5,20250130,104500,521.39,522.17,521.27,521.68,304975,0
QQQ.US,5,20250130,105000,521.64,521.75,520.25,520.34,240334,0
QQQ.US,5,20250130,105500,520.35,520.43,519.22,519.22,276191,0
QQQ.US,5,20250130,110000,519.21,519.83,518.57,519.57,426447,0
QQQ.US,5,20250130,110500,519.61,519.82,519.1203,519.15,130397,0
QQQ.US,5,20250130,111000,519.28,519.59,518.21,518.34,248779,0
QQQ.US,5,20250130,111500,518.38,519.5299,518.37,519.5056,211181,0
QQQ.US,5,20250130,112000,519.5199,520.77,519.5,520.74,189719,0
QQQ.US,5,20250130,112500,520.74,521.3601,520.5401,521.34,255807,0
QQQ.US,5,20250130,113000,521.35,521.79,520.8452,520.9402,214994,0
QQQ.US,5,20250130,113500,520.94,521.41,520.49,521.38,113432,0
QQQ.US,5,20250130,114000,521.37,521.5,521.04,521.36,119133,0
QQQ.US,5,20250130,114500,521.37,521.71,521.155,521.69,113891,0
QQQ.US,5,20250130,115000,521.66,522.76,521.66,522.58,233986,0
QQQ.US,5,20250130,115500,522.59,523.1297,522.34,522.72,212338,0
QQQ.US,5,20250130,120000,522.7136,522.72,522.0,522.16,142321,0
QQQ.US,5,20250130,120500,522.2,522.35,521.71,522.15,61887,0
QQQ.US,5,20250130,121000,522.17,522.305,521.3,521.3881,105159,0
QQQ.US,5,20250130,121500,521.39,521.55,520.75,521.08,126459,0
QQQ.US,5,20250130,122000,521.1,521.52,520.95,521.02,83078,0
QQQ.US,5,20250130,122500,521.0798,521.19,520.27,520.654,148290,0
QQQ.US,5,20250130,123000,520.69,520.815,520.235,520.69,88527,0
QQQ.US,5,20250130,123500,520.7,520.94,520.53,520.79,73998,0
QQQ.US,5,20250130,124000,520.8,521.38,520.3701,520.5701,138699,0
QQQ.US,5,20250130,124500,520.6,521.1699,520.5,521.06,49236,0
QQQ.US,5,20250130,125000,521.045,521.38,521.045,521.2,90797,0
QQQ.US,5,20250130,125500,521.3,521.43,521.06,521.37,45478,0
QQQ.US,5,20250130,130000,521.34,521.5711,520.785,521.21,73681,0
QQQ.US,5,20250130,130500,521.13,521.83,520.9,521.7,117191,0
QQQ.US,5,20250130,131000,521.67,521.6847,521.27,521.42,79493,0
QQQ.US,5,20250130,131500,521.4398,521.56,521.37,521.4352,51819,0
QQQ.US,5,20250130,132000,521.36,521.8399,521.245,521.81,54254,0
QQQ.US,5,20250130,132500,521.81,521.88,521.03,521.36,72036,0
QQQ.US,5,20250130,133000,521.35,522.0144,521.25,521.97,58032,0
QQQ.US,5,20250130,133500,521.96,522.4862,521.85,522.335,75685,0
QQQ.US,5,20250130,134000,522.315,522.6186,522.23,522.24,110805,0
QQQ.US,5,20250130,134500,522.3,522.62,522.3,522.46,108248,0
QQQ.US,5,20250130,135000,522.5,522.64,522.23,522.46,253901,0
QQQ.US,5,20250130,135500,522.41,522.82,522.185,522.63,66132,0
QQQ.US,5,20250130,140000,522.72,522.72,522.23,522.29,89975,0
QQQ.US,5,20250130,140500,522.3144,522.7,522.3144,522.64,50140,0
QQQ.US,5,20250130,141000,522.64,523.12,522.64,522.96,92606,0
QQQ.US,5,20250130,141500,522.9301,523.04,522.66,522.81,62598,0
QQQ.US,5,20250130,142000,522.83,523.0699,522.7,522.8705,36883,0
QQQ.US,5,20250130,142500,522.88,522.94,522.61,522.78,133315,0
QQQ.US,5,20250130,143000,522.8,522.9,522.4701,522.5244,82530,0
QQQ.US,5,20250130,143500,522.53,522.9165,522.53,522.89,73793,0
QQQ.US,5,20250130,144000,522.9,523.0,522.7,522.91,62929,0
QQQ.US,5,20250130,144500,522.91,523.425,522.845,523.36,74099,0
QQQ.US,5,20250130,145000,523.37,523.64,523.22,523.59,129930,0
QQQ.US,5,20250130,145500,523.56,524.0,523.51,523.9403,237597,0
QQQ.US,5,20250130,150000,523.94,524.485,523.85,524.32,210626,0
QQQ.US,5,20250130,150500,524.31,524.42,523.895,524.34,194424,0
QQQ.US,5,20250130,151000,524.3106,524.4999,524.25,524.3701,114717,0
QQQ.US,5,20250130,151500,524.4,524.77,524.2875,524.755,146652,0
QQQ.US,5,20250130,152000,524.71,524.92,524.54,524.84,129279,0
QQQ.US,5,20250130,152500,524.8,524.83,524.58,524.695,176409,0
QQQ.US,5,20250130,153000,524.69,524.69,524.27,524.629,145999,0
QQQ.US,5,20250130,153500,524.635,524.635,522.39,522.47,627352,0
QQQ.US,5,20250130,154000,522.42,522.8315,520.9,521.13,725493,0
QQQ.US,5,20250130,154500,521.13,522.66,520.7,522.48,552070,0
QQQ.US,5,20250130,155000,522.44,523.2194,521.49,523.19,591889,0
QQQ.US,5,20250130,155500,523.2,523.87,522.87,523.05,1200501,0
QQQ.US,5,20250131,093000,526.92,528.4599,526.74,527.83,949160,0
QQQ.US,5,20250131,093500,527.82,528.05,526.72,527.5201,391845,0
QQQ.US,5,20250131,094000,527.54,528.05,527.28,528.03,355010,0
QQQ.US,5,20250131,094500,528.02,528.4,527.585,528.07,376283,0
QQQ.US,5,20250131,095000,528.08,529.13,527.7,528.9462,419477,0
QQQ.US,5,20250131,095500,528.91,529.22,528.25,529.14,329201,0
QQQ.US,5,20250131,100000,529.15,530.15,529.14,529.91,590814,0
QQQ.US,5,20250131,100500,529.96,530.2,529.22,529.63,307675,0
QQQ.US,5,20250131,101000,529.64,530.46,529.4505,529.89,339737,0
QQQ.US,5,20250131,101500,529.9,530.15,529.71,529.9044,173412,0
QQQ.US,5,20250131,102000,529.88,530.1095,529.31,529.93,136598,0
QQQ.US,5,20250131,102500,529.8501,530.06,529.6,529.8804,128666,0
QQQ.US,5,20250131,103000,529.85,530.69,529.85,530.62,232813,0
QQQ.US,5,20250131,103500,530.61,530.87,530.43,530.78,297175,0
QQQ.US,5,20250131,104000,530.8,530.8,529.9925,530.14,240766,0
QQQ.US,5,20250131,104500,530.15,530.7,529.7923,530.6495,154049,0
QQQ.US,5,20250131,105000,530.67,530.93,530.32,530.63,146364,0
QQQ.US,5,20250131,105500,530.62,531.31,530.58,530.84,243062,0
QQQ.US,5,20250131,110000,530.84,531.5178,530.84,531.15,280697,0
QQQ.US,5,20250131,110500,531.15,531.37,530.76,531.07,226248,0
QQQ.US,5,20250131,111000,531.07,531.28,530.94,531.22,129880,0
QQQ.US,5,20250131,111500,531.22,531.33,530.78,531.03,153726,0
QQQ.US,5,20250131,112000,531.01,531.01,530.52,530.74,153857,0
QQQ.US,5,20250131,112500,530.73,530.77,530.22,530.34,205407,0
QQQ.US,5,20250131,113000,530.34,530.7,530.18,530.4,178179,0
QQQ.US,5,20250131,113500,530.34,530.57,529.905,529.94,168851,0
QQQ.US,5,20250131,114000,529.93,530.1699,529.41,529.83,246539,0
QQQ.US,5,20250131,114500,529.8,530.25,529.6815,530.145,159791,0
QQQ.US,5,20250131,115000,530.13,530.3,529.76,530.25,118802,0
QQQ.US,5,20250131,115500,530.26,530.26,529.8,530.06,128117,0
QQQ.US,5,20250131,120000,530.0996,530.2,529.76,529.79,165936,0
QQQ.US,5,20250131,120500,529.78,529.97,529.14,529.97,335104,0
QQQ.US,5,20250131,121000,529.9601,530.29,529.43,530.24,282625,0
QQQ.US,5,20250131,121500,530.22,530.25,529.7499,529.89,152429,0
QQQ.US,5,20250131,122000,529.88,530.53,529.83,530.53,135220,0
QQQ.US,5,20250131,122500,530.49,530.8,530.41,530.8,99015,0
QQQ.US,5,20250131,123000,530.81,530.89,530.3462,530.4157,166297,0
QQQ.US,5,20250131,123500,530.39,530.6876,530.35,530.3796,79300,0
QQQ.US,5,20250131,124000,530.3899,530.47,530.18,530.28,89600,0
QQQ.US,5,20250131,124500,530.28,530.51,530.09,530.425,88162,0
QQQ.US,5,20250131,125000,530.42,530.76,530.3358,530.535,87596,0
QQQ.US,5,20250131,125500,530.53,530.53,530.19,530.325,182523,0
QQQ.US,5,20250131,130000,530.33,530.48,530.11,530.44,107247,0
QQQ.US,5,20250131,130500,530.44,530.59,530.23,530.27,69303,0
QQQ.US,5,20250131,131000,530.23,530.33,530.1,530.13,67851,0
QQQ.US,5,20250131,131500,530.12,530.2614,528.62,528.75,263455,0
QQQ.US,5,20250131,132000,528.74,529.58,528.13,528.8,491861,0
QQQ.US,5,20250131,132500,528.78,528.81,527.81,527.91,536830,0
QQQ.US,5,20250131,133000,527.9199,528.19,526.23,526.26,708825,0
QQQ.US,5,20250131,133500,526.25,527.12,525.89,527.0388,574914,0
QQQ.US,5,20250131,134000,527.025,527.88,526.3,526.91,386536,0
QQQ.US,5,20250131,134500,526.9,527.45,526.58,526.95,302502,0
QQQ.US,5,20250131,135000,526.96,527.17,525.67,526.41,313251,0
QQQ.US,5,20250131,135500,526.35,526.98,526.16,526.46,190491,0
QQQ.US,5,20250131,140000,526.43,527.12,525.86,526.22,373522,0
QQQ.US,5,20250131,140500,526.23,526.3,524.49,525.01,751419,0
QQQ.US,5,20250131,141000,525.03,526.62,525.02,526.2639,463946,0
QQQ.US,5,20250131,141500,526.225,526.67,525.15,525.4188,313544,0
QQQ.US,5,20250131,142000,525.46,525.69,524.8,525.67,203927,0
QQQ.US,5,20250131,142500,525.6101,525.87,525.11,525.54,171545,0
QQQ.US,5,20250131,143000,525.56,526.08,525.24,525.9,151916,0
QQQ.US,5,20250131,143500,525.89,525.96,524.15,524.185,435860,0
QQQ.US,5,20250131,144000,524.2,524.69,523.12,523.39,641603,0
QQQ.US,5,20250131,144500,523.35,523.48,522.36,523.42,793610,0
QQQ.US,5,20250131,145000,523.435,524.37,523.2,524.07,413386,0
QQQ.US,5,20250131,145500,524.09,524.74,523.98,524.28,311111,0
QQQ.US,5,20250131,150000,524.21,524.21,521.97,522.06,693234,0
QQQ.US,5,20250131,150500,522.13,522.7399,521.86,522.0801,436983,0
QQQ.US,5,20250131,151000,522.12,522.56,521.7,521.98,500382,0
QQQ.US,5,20250131,151500,522.0,522.6,521.5201,522.31,622337,0
QQQ.US,5,20250131,152000,522.27,522.33,521.46,522.16,257673,0
QQQ.US,5,20250131,152500,522.2099,522.47,521.34,521.7368,272418,0
QQQ.US,5,20250131,153000,521.73,522.36,521.5401,522.15,337226,0
QQQ.US,5,20250131,153500,522.18,522.4,521.2412,521.48,290092,0
QQQ.US,5,20250131,154000,521.51,522.05,521.19,521.54,339220,0
QQQ.US,5,20250131,154500,521.54,523.09,521.53,522.6992,391449,0
QQQ.US,5,20250131,155000,522.69,523.73,521.99,522.6,1087468,0
QQQ.US,5,20250131,155500,522.61,522.985,522.12,522.29,1715717,0
QQQ.US,5,20250203,093000,513.47,514.42,512.57,513.685,1426999,0
QQQ.US,5,20250203,093500,513.7,515.84,513.4,515.67,835100,0
QQQ.US,5,20250203,094000,515.63,515.63,514.36,514.55,482562,0
QQQ.US,5,20250203,094500,514.61,514.72,513.1862,513.3899,523442,0
QQQ.US,5,20250203,095000,513.44,514.04,512.5,513.0935,430875,0
QQQ.US,5,20250203,095500,513.0,514.35,512.69,513.52,421650,0
QQQ.US,5,20250203,100000,513.5,513.5192,511.8,512.41,635996,0
QQQ.US,5,20250203,100500,512.31,513.49,512.09,513.19,457617,0
QQQ.US,5,20250203,101000,513.1,513.12,511.26,511.42,426974,0
QQQ.US,5,20250203,101500,511.42,511.73,511.07,511.07,340693,0
QQQ.US,5,20250203,102000,511.09,516.19,511.05,515.84,1121994,0
QQQ.US,5,20250203,102500,515.92,517.03,515.05,516.85,978157,0
QQQ.US,5,20250203,103000,516.8,517.58,516.08,517.24,682027,0
QQQ.US,5,20250203,103500,517.26,518.01,516.3237,517.12,730360,0
QQQ.US,5,20250203,104000,517.09,519.25,516.54,518.9583,812945,0
QQQ.US,5,20250203,104500,518.91,519.0,517.5842,518.2201,436617,0
QQQ.US,5,20250203,105000,518.31,519.0,517.84,518.0113,295651,0
QQQ.US,5,20250203,105500,518.02,518.99,517.67,518.47,325283,0
QQQ.US,5,20250203,110000,518.4401,519.32,517.37,518.135,635508,0
QQQ.US,5,20250203,110500,518.235,518.6597,516.54,518.45,388407,0
QQQ.US,5,20250203,111000,518.48,519.24,518.365,518.72,223001,0
QQQ.US,5,20250203,111500,518.72,519.17,518.4499,519.13,155271,0
QQQ.US,5,20250203,112000,519.14,519.63,518.72,518.92,320536,0
QQQ.US,5,20250203,112500,518.88,519.1,517.82,518.11,273741,0
QQQ.US,5,20250203,113000,518.12,518.86,517.49,518.69,267755,0
QQQ.US,5,20250203,113500,518.62,518.88,518.26,518.77,89950,0
QQQ.US,5,20250203,114000,518.85,519.02,517.99,518.755,282880,0
QQQ.US,5,20250203,114500,518.76,519.41,518.08,518.1,221769,0
QQQ.US,5,20250203,115000,518.13,519.43,518.07,518.94,143598,0
QQQ.US,5,20250203,115500,518.9,518.93,517.22,517.6,328403,0
QQQ.US,5,20250203,120000,517.64,518.05,517.25,517.565,229774,0
QQQ.US,5,20250203,120500,517.59,518.03,517.118,518.03,196579,0
QQQ.US,5,20250203,121000,518.03,518.11,517.32,517.87,140913,0
QQQ.US,5,20250203,121500,517.81,518.09,517.56,518.08,124655,0
QQQ.US,5,20250203,122000,518.11,519.12,518.05,519.105,230436,0
QQQ.US,5,20250203,122500,519.11,519.29,517.77,517.795,211778,0
QQQ.US,5,20250203,123000,517.78,518.01,517.24,517.35,192057,0
QQQ.US,5,20250203,123500,517.29,517.5147,516.81,517.1698,190292,0
QQQ.US,5,20250203,124000,517.12,517.31,516.72,516.96,204023,0
QQQ.US,5,20250203,124500,516.9041,517.79,516.89,517.4641,234760,0
QQQ.US,5,20250203,125000,517.445,518.64,517.44,518.4301,281411,0
QQQ.US,5,20250203,125500,518.44,518.49,516.51,518.0,746907,0
QQQ.US,5,20250203,130000,518.0,518.3166,516.81,518.15,223979,0
QQQ.US,5,20250203,130500,518.08,518.37,516.91,517.14,217537,0
QQQ.US,5,20250203,131000,517.13,518.49,516.957,518.122,199821,0
QQQ.US,5,20250203,131500,518.18,518.6,517.81,518.0344,219964,0
QQQ.US,5,20250203,132000,518.06,518.38,517.8,518.08,145824,0
QQQ.US,5,20250203,132500,518.11,518.77,517.96,518.29,465962,0
QQQ.US,5,20250203,133000,518.34,518.97,518.15,518.815,111450,0
QQQ.US,5,20250203,133500,518.79,519.12,518.4,518.73,167594,0
QQQ.US,5,20250203,134000,518.7002,518.92,517.92,518.36,169135,0
QQQ.US,5,20250203,134500,518.41,519.2328,518.39,519.1,142772,0
QQQ.US,5,20250203,135000,519.11,519.56,519.11,519.3772,188102,0
QQQ.US,5,20250203,135500,519.37,519.692,519.33,519.58,122942,0
QQQ.US,5,20250203,140000,519.53,519.92,519.32,519.52,190916,0
QQQ.US,5,20250203,140500,519.47,519.85,519.1301,519.77,123856,0
QQQ.US,5,20250203,141000,519.74,520.51,519.74,520.4272,268302,0
QQQ.US,5,20250203,141500,520.43,520.8496,520.42,520.65,214713,0
QQQ.US,5,20250203,142000,520.64,520.65,520.22,520.51,127973,0
QQQ.US,5,20250203,142500,520.5,520.59,520.08,520.13,148153,0
QQQ.US,5,20250203,143000,520.13,520.43,519.89,520.34,129023,0
QQQ.US,5,20250203,143500,520.31,520.34,519.86,520.1244,121692,0
QQQ.US,5,20250203,144000,520.11,520.635,519.96,520.39,106425,0
QQQ.US,5,20250203,144500,520.4,520.7239,520.3,520.56,109506,0
QQQ.US,5,20250203,145000,520.58,520.65,520.35,520.368,119899,0
QQQ.US,5,20250203,145500,520.35,520.51,519.865,520.0526,124253,0
QQQ.US,5,20250203,150000,520.08,520.54,519.83,520.43,136207,0
QQQ.US,5,20250203,150500,520.41,520.44,519.71,519.88,143773,0
QQQ.US,5,20250203,151000,519.87,519.99,519.49,519.59,159561,0
QQQ.US,5,20250203,151500,519.56,520.14,519.4264,520.125,187981,0
QQQ.US,5,20250203,152000,520.12,520.34,519.94,520.16,150894,0
QQQ.US,5,20250203,152500,520.19,520.19,519.2658,519.375,208466,0
QQQ.US,5,20250203,153000,519.38,519.65,519.0301,519.46,200930,0
QQQ.US,5,20250203,153500,519.41,519.69,519.2,519.24,144353,0
QQQ.US,5,20250203,154000,519.28,519.43,518.69,518.79,198626,0
QQQ.US,5,20250203,154500,518.84,518.93,518.32,518.84,320204,0
QQQ.US,5,20250203,155000,518.84,519.11,518.44,518.73,692694,0
QQQ.US,5,20250203,155500,518.72,518.73,517.94,518.11,1628635,0
QQQ.US,5,20250204,093000,518.63,519.665,518.23,519.3,865575,0
QQQ.US,5,20250204,093500,519.31,521.02,519.14,520.67,500198,0
QQQ.US,5,20250204,094000,520.63,520.99,520.05,520.71,397788,0
QQQ.US,5,20250204,094500,520.665,521.0,520.1901,520.95,262249,0
QQQ.US,5,20250204,095000,521.0,521.75,520.64,521.62,382051,0
QQQ.US,5,20250204,095500,521.61,522.31,521.6,521.94,321654,0
QQQ.US,5,20250204,100000,521.97,523.02,521.94,522.96,383398,0
QQQ.US,5,20250204,100500,522.91,524.02,522.7153,523.85,335786,0
QQQ.US,5,20250204,101000,523.8,524.22,523.39,523.5042,462527,0
QQQ.US,5,20250204,101500,523.47,524.3696,523.25,524.36,336286,0
QQQ.US,5,20250204,102000,524.356,524.41,523.36,523.8899,209144,0
QQQ.US,5,20250204,102500,523.9,524.27,523.705,523.84,155810,0
QQQ.US,5,20250204,103000,523.85,524.22,523.35,523.92,277545,0
QQQ.US,5,20250204,103500,523.86,524.66,523.69,524.45,203781,0
QQQ.US,5,20250204,104000,524.44,524.79,524.242,524.32,197407,0
QQQ.US,5,20250204,104500,524.33,524.4597,523.67,524.16,194613,0
QQQ.US,5,20250204,105000,524.15,524.28,523.56,524.1,141252,0
QQQ.US,5,20250204,105500,524.06,524.15,523.4,523.645,150862,0
QQQ.US,5,20250204,110000,523.68,524.46,523.68,524.32,170785,0
QQQ.US,5,20250204,110500,524.33,524.56,524.03,524.25,109582,0
QQQ.US,5,20250204,111000,524.25,524.5,524.13,524.245,113006,0
QQQ.US,5,20250204,111500,524.24,524.375,524.08,524.16,72668,0
QQQ.US,5,20250204,112000,524.11,524.31,523.85,524.08,95053,0
QQQ.US,5,20250204,112500,524.04,524.89,523.96,524.8704,123775,0
QQQ.US,5,20250204,113000,524.84,524.95,524.38,524.4728,109708,0
QQQ.US,5,20250204,113500,524.49,525.02,524.47,524.9907,114398,0
QQQ.US,5,20250204,114000,525.0,525.11,524.31,524.52,147413,0
QQQ.US,5,20250204,114500,524.49,524.62,523.95,524.02,102389,0
QQQ.US,5,20250204,115000,524.04,524.23,523.6704,524.16,208261,0
QQQ.US,5,20250204,115500,524.16,524.31,523.76,524.2152,142318,0
QQQ.US,5,20250204,120000,524.2105,524.28,523.87,524.07,184667,0
QQQ.US,5,20250204,120500,524.06,524.1,523.675,523.7039,135169,0
QQQ.US,5,20250204,121000,523.7175,524.099,523.65,523.99,81981,0
QQQ.US,5,20250204,121500,524.01,524.1,522.62,522.83,438396,0
QQQ.US,5,20250204,122000,522.88,523.09,522.31,522.89,273389,0
QQQ.US,5,20250204,122500,522.87,522.95,521.83,521.94,219441,0
QQQ.US,5,20250204,123000,522.0,522.22,521.68,522.0575,396822,0
QQQ.US,5,20250204,123500,522.06,522.64,522.06,522.4,173091,0
QQQ.US,5,20250204,124000,522.39,522.9,522.2201,522.8,100591,0
QQQ.US,5,20250204,124500,522.83,522.839,522.3203,522.58,112617,0
QQQ.US,5,20250204,125000,522.6256,522.87,522.57,522.81,59425,0
QQQ.US,5,20250204,125500,522.76,523.4408,522.7,523.4001,171999,0
QQQ.US,5,20250204,130000,523.4,523.43,522.59,522.6,142782,0
QQQ.US,5,20250204,130500,522.6,522.6,522.1101,522.515,165694,0
QQQ.US,5,20250204,131000,522.54,523.05,522.5,522.885,113058,0
QQQ.US,5,20250204,131500,522.885,523.223,522.85,523.15,72554,0
QQQ.US,5,20250204,132000,523.1665,523.7146,523.0047,523.645,160701,0
QQQ.US,5,20250204,132500,523.67,523.77,523.46,523.66,141164,0
QQQ.US,5,20250204,133000,523.65,523.82,523.63,523.72,82918,0
QQQ.US,5,20250204,133500,523.7,523.94,523.58,523.64,198434,0
QQQ.US,5,20250204,134000,523.66,523.8604,523.62,523.69,88969,0
QQQ.US,5,20250204,134500,523.71,523.86,523.6501,523.77,48079,0
QQQ.US,5,20250204,135000,523.79,523.94,523.59,523.7,103860,0
QQQ.US,5,20250204,135500,523.7,523.84,523.38,523.38,83411,0
QQQ.US,5,20250204,140000,523.38,523.8,523.1401,523.79,114623,0
QQQ.US,5,20250204,140500,523.7764,524.12,523.73,524.0801,171837,0
QQQ.US,5,20250204,141000,524.0704,524.29,524.02,524.17,145815,0
QQQ.US,5,20250204,141500,524.17,524.49,524.14,524.48,86911,0
QQQ.US,5,20250204,142000,524.4765,524.7488,524.25,524.3,124265,0
QQQ.US,5,20250204,142500,524.3,524.36,524.06,524.28,132941,0
QQQ.US,5,20250204,143000,524.29,524.54,524.28,524.38,93544,0
QQQ.US,5,20250204,143500,524.38,524.63,524.29,524.35,110724,0
QQQ.US,5,20250204,144000,524.36,524.49,524.1001,524.3753,116337,0
QQQ.US,5,20250204,144500,524.3895,524.45,524.0101,524.0899,86315,0
QQQ.US,5,20250204,145000,524.09,524.21,523.89,524.13,76908,0
QQQ.US,5,20250204,145500,524.15,524.25,523.12,523.75,306250,0
QQQ.US,5,20250204,150000,523.8,523.907,523.48,523.64,135396,0
QQQ.US,5,20250204,150500,523.6801,524.05,523.58,523.92,84399,0
QQQ.US,5,20250204,151000,523.94,524.23,523.88,524.1671,230965,0
QQQ.US,5,20250204,151500,524.13,524.25,523.87,524.045,98639,0
QQQ.US,5,20250204,152000,524.04,524.07,523.63,523.725,104703,0
QQQ.US,5,20250204,152500,523.73,523.85,523.57,523.59,68804,0
QQQ.US,5,20250204,153000,523.59,523.85,523.49,523.8199,125618,0
QQQ.US,5,20250204,153500,523.82,524.21,523.7595,524.21,137971,0
QQQ.US,5,20250204,154000,524.22,524.39,524.1201,524.2016,147493,0
QQQ.US,5,20250204,154500,524.2325,524.25,523.95,524.04,114416,0
QQQ.US,5,20250204,155000,524.03,524.94,523.81,524.7635,409975,0
QQQ.US,5,20250204,155500,524.8,524.95,524.42,524.47,1775634,0
QQQ.US,5,20250205,093000,521.82,522.07,521.04,521.69,940186,0
QQQ.US,5,20250205,093500,521.68,522.675,521.6,522.2,688501,0
QQQ.US,5,20250205,094000,522.2,522.48,521.8201,522.28,390746,0
QQQ.US,5,20250205,094500,522.26,522.73,522.12,522.53,314551,0
QQQ.US,5,20250205,095000,522.5,522.7099,521.61,521.81,346837,0
QQQ.US,5,20250205,095500,521.81,522.36,521.37,522.1,273087,0
QQQ.US,5,20250205,100000,522.26,523.25,520.62,520.9692,736661,0
QQQ.US,5,20250205,100500,521.03,521.67,520.86,521.33,297088,0
QQQ.US,5,20250205,101000,521.34,522.0,520.75,521.978,243777,0
QQQ.US,5,20250205,101500,521.885,522.0,520.83,521.25,178828,0
QQQ.US,5,20250205,102000,521.2312,521.92,520.85,521.79,184949,0
QQQ.US,5,20250205,102500,521.79,522.54,521.74,522.54,237833,0
QQQ.US,5,20250205,103000,522.5,522.62,521.69,522.4799,173683,0
QQQ.US,5,20250205,103500,522.475,522.9,522.3,522.83,189268,0
QQQ.US,5,20250205,104000,522.79,523.04,522.5,522.8601,142576,0
QQQ.US,5,20250205,104500,522.91,522.9752,522.38,522.62,79177,0
QQQ.US,5,20250205,105000,522.58,522.75,522.25,522.68,80183,0
QQQ.US,5,20250205,105500,522.66,523.05,522.43,522.7648,110731,0
QQQ.US,5,20250205,110000,522.75,523.14,522.41,522.805,174894,0
QQQ.US,5,20250205,110500,522.78,523.74,522.76,523.55,156816,0
QQQ.US,5,20250205,111000,523.58,523.65,522.84,523.04,177985,0
QQQ.US,5,20250205,111500,523.0299,523.12,522.215,522.4504,209639,0
QQQ.US,5,20250205,112000,522.41,522.55,522.1,522.5212,142122,0
QQQ.US,5,20250205,112500,522.5244,523.5,522.38,523.49,203428,0
QQQ.US,5,20250205,113000,523.45,523.74,523.3,523.7,116220,0
QQQ.US,5,20250205,113500,523.69,524.23,523.67,524.145,135292,0
QQQ.US,5,20250205,114000,524.17,524.39,523.865,524.35,184649,0
QQQ.US,5,20250205,114500,524.36,524.9,524.135,524.88,271054,0
QQQ.US,5,20250205,115000,524.88,525.59,524.88,525.44,291418,0
QQQ.US,5,20250205,115500,525.43,525.81,525.21,525.595,203917,0
QQQ.US,5,20250205,120000,525.64,526.1752,525.5896,526.165,230845,0
QQQ.US,5,20250205,120500,526.14,526.36,526.035,526.1979,122600,0
QQQ.US,5,20250205,121000,526.17,526.3399,525.98,526.045,185007,0
QQQ.US,5,20250205,121500,526.05,526.05,525.59,525.79,189693,0
QQQ.US,5,20250205,122000,525.74,525.81,525.3301,525.7,152315,0
QQQ.US,5,20250205,122500,525.69,525.87,525.51,525.52,79179,0
QQQ.US,5,20250205,123000,525.5451,525.68,525.365,525.43,62332,0
QQQ.US,5,20250205,123500,525.45,525.72,525.3395,525.34,62094,0
QQQ.US,5,20250205,124000,525.41,525.5,525.25,525.42,76671,0
QQQ.US,5,20250205,124500,525.4692,525.71,525.4273,525.57,87472,0
QQQ.US,5,20250205,125000,525.5805,525.8,525.0,525.75,159814,0
QQQ.US,5,20250205,125500,525.7604,525.77,525.36,525.47,76285,0
QQQ.US,5,20250205,130000,525.515,525.73,525.51,525.595,26054,0
QQQ.US,5,20250205,130500,525.59,525.691,525.26,525.405,38672,0
QQQ.US,5,20250205,131000,525.41,525.41,525.05,525.3481,90879,0
QQQ.US,5,20250205,131500,525.336,525.6,525.24,525.55,67102,0
QQQ.US,5,20250205,132000,525.5192,525.52,525.2,525.25,28060,0
QQQ.US,5,20250205,132500,525.24,525.24,524.7,525.1584,113837,0
QQQ.US,5,20250205,133000,525.11,525.38,524.9,525.35,61629,0
QQQ.US,5,20250205,133500,525.36,525.8199,525.3237,525.73,121129,0
QQQ.US,5,20250205,134000,525.7,525.9,525.35,525.5099,87595,0
QQQ.US,5,20250205,134500,525.49,525.51,525.29,525.45,47104,0
QQQ.US,5,20250205,135000,525.47,525.48,525.03,525.27,82569,0
QQQ.US,5,20250205,135500,525.28,525.6499,525.14,525.63,70558,0
